mensagem,odio
ehr muito gente noçao pqp,1
cara boca idiota pqp,1
falar presidente nao tomar providencia urgente INTERVIR foder feder ir ladroes comunista novamente roubar doutrinar fraco PRESIDENTE INTERVENÇÃO STF URGENTE,1
rt karate caralho hoje tô parte complexo lins árvore seco,1
Matheus Sempreeee pqp,0
calor Mermao fogo cu,1
beber lixo,0
rt odeier sentir ódio alguém pq tô trás porra tela celular meter socão fuça,1
rt menino br kkkkkkkkkkkkkk dizer q biba,1
calor tb verdade estação kkk,0
80 kg significar gordo encaixar 110,0
38 1346 Amanda Rodrigues ir ficar casa ver filmezinho 38 1346 Iara Araújo Filmezinho cu apitar Amando gente,1
achar voce idiota joice,1
olhar so homossexual sentir ofender vc usar palavra viadinho ofensa,0
vagabunda,1
ah irmão tomar cu,1
viciar the resident puta merda,0
Mnnnnn pqp ficar mt lindo cortar alguém coragem p cortar aaaaaa ta pft mano condição,0
pqp kkkkkkkkk,0
kkkkkkkkkk ah porra,1
rt tar ver gabi tar conseguir passar bola menina inferno jogar porra pra tandara,1
dar unf umaum Gil arianators tóxico site nojo estragar porra fandom,1
rt afastar pessoa eu aguentar sentir lixo alguém matar,0
puts mano sofrer neh pensar poha sensação pesar oq tah haver vo morrer oq morrer Pqp,0
rt Mano falar n ver tar mover dedo p ajudar filha puta,1
rt tomar cu tô bosta querer tar jogar Paulo,1
tô lembrar cara pau duda dar risada kkkkkkkk mano,0
puta parir tá fácil publicar livro,0
rt verme psl mostrar partido capaz chegar,1
rt fato cara,0
corno cancelar porra bora ficar casa ver filme depressivo comer pipoca cobertor,1
bafo caralho contar bagulho p bom amiga pdc,1
rt representar viado,0
porra incêndio helicóptero casa wtf,0
fiquei loka sair carregar príncipe Lucas pqpr auge negar,0
rt fuder kkk,1
rt gente olhar carinha pqp n aguentar ir explodir juro q ir eh mt neneeemmmmmmm,0
fome crl,0
fuderrrrrrrrrr fdp arrombar,1
rt Real oficial,0
ultimo q q pro hospital ter cara louco la la tomar soro olhar feio brigar moça la fiquei medo olhar ODIO cara tar cheio odio coraçao,0
cara torto porra,1
fiquei 1112 hora ligação duda carai amer,0
rt porra n falar cmg,0
pessoa Damares Ernesto Araújo Ricardo Salles Marcos Pontes Abraham Weintraub general Augusto Heleno Eduardo Bolsonaro chefe Jair Bolsonaro PQP,1
nescafé ruim pra caralho eca,0
vamo pra Tóquio caralho,0
completamente apaixonar álvaro morte puto merda amor idade,0
bolsa estourar mãe resolver unha pé pq vir mundo pé de ela feio,0
mina famoso feio abeço,1
sol pra cacete semana chegar semana chuva tar sacanagem,0
mãe tar agressivo hjtudo falar Elaela mandar tncagressividade crlh,1
parabénssss feio Bommm tamo junto,0
puta Jogão,0
garoto sensacionaaal tnc,0
amer mãe júlia pqp kkkkkkkkkkkk dia rir,0
mainha começar serie mt sapatão conhecer ai dizer omh q respeitar sapatona mt foda morrer sccr,0
rt coitado homem oprimido século sociedade,0
rt único defeito ehr doido,0
q gente falar gente ver direito bom p aprender lidar mudar situação foda pra caralho q tar acontecer,0
tô sossegado achar graça de esse mnr cara kkkkkkk cu pra cagar,1
querer ficar magrinho gordo ruim,0
falar despreparo dia chegar Rafael Carioca 8 10 Atirar fácil difícil olhar pro rabo,0
Pinto kkkkkkkkkkk,0
bator palma pra ícone professor metar porra macho imbecil brincar falar,0
fdp zombar cara 6 continuar ideia infeliz trazer senil volta Flamengo ano dever passar porta clube,1
kkkkkkkkk amer viado mano,0
pilantra vc tar dieta,0
rt porra chamar transfobia homofobia tirar t,0
carai mano acidente luiz Miguel tomar deus cuidar deixé,0
rt time ficar putonum possívelkk,0
Bicho Jr querer falar rodinei q titular gente relevar cara ehr ídolo pra caralho porra To cagar pro q falar EH FODA PRACARALHO,1
cena irritar domingo porra telefone parar vibrar grupo whatsapp,1
socorro jeito kkkkkkk dia esmalte amarelo pqp Muie copa parar pra comentar,0
mano tia ehr sacooooo burrar chato caralho cuidar vida,1
tomar cú esquerda,1
dia 14 fzr 5 q acabar ensino medio mudar q pqp,0
bora cagar phorra ligar phodase pronto vermêio ficar roxo,1
03082019 124626 pqp hein ficar foda namorar contigo socorro kkkkkkkkkkk,1
rt eu caralho the neighbourhood,1
kkkkkkkkk carinha babaca,1
puto bolar chuva,0
planejar apaixonar seguir dica Malu apaixonar cara feio pq compensar forma sábado amigo,0
kkkkkkkk socorro,0
pessoa cu,1
gordofóbica gtgtgtCOMIGOltltlt pessoa gorda achar lindíssima sintar orgulho aceitação de elas CONSIGO ACEITAR GORDA,0
sp sulista,1
coloquei roupa comprar p 15 naty ano to acreditar ficar kkkkkk porca gordo,0
pqp ódio,0
perder fazer fake Twitter pra falar ir pra Hotel gringo Graças Deus AMIGOS próspero proporcionar momento bom coisa bom Vaaaai viver caralho sexo procurar,1
ah porrar ahauahsujsussh,0
rt Caralhoooo mulher lindo porra vsf,1
apagueer sexo gostar jeito complexo ir fuder dnv,1
mto idiota Meuuuudeussss,0
fácil postar fotinha bonito chamar amor caralho ninguém conversa sinceridade respeito muitas EXISTEM,0
caralho mano to triste pqp,0
cu doce pau formigão,1
mano compartilhar vídeo deputada retardar dizer q MASCULINIDADE tóxico serio nao defender pessoa viver p agradar macho PITAQUEPARIU,1
ae Grzd durmar fiz experiência juro q querer,0
sair puto velho kkkkk,0
rt sm inferno empresa burro caralho problema,1
vida mt tomar cu,1
n gostar foto fumar seguir porra pra ficar falar merda,1
Bac cafetão 0 sentimento pas piranho kskskskksksk,1
cara fuder vida,0
notebook testar vtnc,0
gastar grana ice dai cara loja q comprar falar querer parceria comigo trampo troca receber produto delesnão ficor feliz puto,0
tar porra kkkkkkkkk,0
velho chato p caralho,1
filhaaa puta corinthiano,1
tt ehr ridículo,1
vei porra mundo gente tar viver,0
dani Alves Rafinha Filipe Luiz Juan fran porrar janela,0
engraçado interager comigo rir casa porrar,0
vsf hein,0
puto bolar,0
chuva conseguir apagar fogo existir cu amigo Klkklkkk,1
deus controlar dedo p n mandar Victor foder,1
calar boca cara cê lindo porra,1
famoso especialista porra impressionar pessoa conhecer básico curioso pessoa usar futilidade,0
querer gacha decente pra jogar n troco telefone referencia estetica ta moderno nintendo entao sao vagabundo feio,0
babaca dms,0
pq mulher gostar cara foder vida,1
álbum beyoncé simplesmente muuito pqp,0
porra foda,1
noção grata q amigo fazer pra aniversário pqp prima mostrar q ehr coisa precioso vida,0
ô velhote ridículo caralho procurar Fazerseu imbecil,1
achar perder noção gente desesperar muito gente perder arrepender pra caralho tô falar mundo Mano gente carentedesesperar melhor perder amar,0
ep pqpr coração tar doer,0
claro natália jogar pra caramba puta jogadora jogo q tandara,0
rt foto elounor outro cara cu estranhar q necessitar manip,0
vamo pra Toquio caralho,0
significado hitar bomba oh música ruim porra bc,0
polso poooolsa,0
caralhar q triste,0
DRÁCULA COLOCOU FOTO ERRADA FIZ COLOCAR CORRETA FEIA DRÁCULA PT BANDEIRA BRASIL ENGANA BRASILEIRO,1
fazer muito cacete quebrar,0
rt Resenha piru dar mortal nao chamar p porra,1
tô puta perdi conta aff,0
rt guaraná mineiro gtgtgtgtgtgtgtgt,0
CONCLUSÃO FLORZINHA SAFADOS TRATADOS SAFADOS CAVALHEIROS BOLSONARO CEO,0
chegar depoimento lixo radioativo,1
Cara vc tar ferrado c horda bolsonarista fã desenformador Caio arruda copolla cara escroto Fico besta pessoa encantar c baboseira falar q ehr intelecual Caio claramente falar coisa n,1
Deus tar dar errar hj dar certo pai comprar sócio de ele nois dono bagaca sozinho Avuaaaa porra,0
acordar porra,0
desgraçar,1
caralhar casquei kkkkkkkk,0
preguiça porra,0
ai caralho kkkkkkkkkk,0
caralhar pessoa fazemme sentir pessoa bosta odiar ñ tô,0
ficar pau pau 2018,0
vc feio loucura,0
rt enfiar cu saporra kkkkkkkkkk,1
deus Manoela q porrar curso,0
vamo ganhar porra caraaaaaaiiiii,0
1 soldado honro porra Mermo Ntj,0
porra andaraí tar chato falar ninguém realidade,0
haver gente pagar morar inferno feio cidade fds,0
virar porra jogo,0
deixei celular cair feio chão rachar película tar chorar achar cel,0
rt hoje pau quebrar rs ingresso 14h sítio festa,0
paulista carioca vagabundo nao mentir,1
pqp tb pensar mesm jeito kkkkkk algum queda diano,0
Última alguém tentar graça irmão sair porrada mãe sair banho desesperar ir rua tirar fdp mexer comigo mexer irmão,0
criança bom saiar casa so cheeto picar pau,0
comprar strogonoff pra almoçar ruimmm consiger strogonoff gostoso porra,0
cena dever risada fundo Chaves,0
BDSM pessoa querer praticar pequeno responsabilidade gente tar falar ADOLESCENTE CARALHO,0
sábado muito música informação jovemfm987 17hs bom pop rock mpb rolar,0
caralhar mãe n deixar 10 segundo sentar mandar algm,0
rt qq enfiar dedo buceta,1
comam lixo bebam álcool criança oq matar amor,0
camarote comunista ralé globo lixo,1
porra doido pra colocar trem pista,0
desculpem,0
q interessar q brota macaca jeitão kkk,1
mina definir sapiossexual ficar falar pra homem lavar pinto etc existir melhor meter mulher lamber suor corpo de ela ficar frescura vira incel entrar 4chan encher saco caralho,1
lembrar tweet mulher trans puts,0
par postar vídeo gavião falar clássico pfvr to ansioso pra caralho,0
pessoa conseguir feliz realmente amar respeitar feliz porra oq importar felicidade acabar tornar souber respeitar amar,0
puto dor joelho caralho,0
vagabundo vagabundo Moro DD pena grande prever CP brasileiro meliante agente corrupto,1
corpo ver pqp,0
rt existir gente feio existir gente pobre,0
tar frio pra porra hoje senhorrr,0
dizer q gordo amostrar barriguinha kk,0
gente serio,0
pergunta pensar jogar paulista,0
rt tomar cu odeier depender cara vejor hora mudar,1
querer pra turnê criolo aaaa,0
concordo vc nao ter preconceito homem q vc confiar em ele matar,0
sossegar cu,0
puta parir mundo tomar cu odeier coisa caralho q raiva pqp,1
foder pezinho gostoso né 1,1
amiga aceitar pintar cabelo preto precisar produto jequiti,0
dar pt Hahajshajahajahajahajaba amar ridiculo,0
mt idiota q raiva,0
rt visitar amigo infância escorreguei pica de ele querer fiquei quicar,1
terra plano rolar moreno,0
aaaahahh filha puta belezan,0
Matheus schier babaca pau feio,1
retardar mau caráter Cínicade,1
sdd de essse surtado fdp,0
puto merda sofror viu nasci pra,0
ter jogar trilho achar,0
pai comer mc donalds comigo pqp raro d,0
namoral tô puta menstruação descer ódio,0
rt experimentar biquíni ficor chorar resto pqp,0
limite cara pau,1
caralho dar merda,0
rafael tomar cu,1
caralho real,0
olhar canalha comunista,1
furar sombrancelha amo pqp lindo nao existir,0
engravidar pra golpe barriga Gente golpe barriga homem rico milionário homem fuder engraver 3 motivo Amor azar propósito deus,1
dani pd time biba chegar chegar salto,1
ta casa recruta maldito kkkk,0
caralho amor gostoso,0
so pra caraio vario paradinha foda,0
rt comigo tar comigo tar contigo caralho 8 80,0
kkkkkkkk sala inferno sala influência aprendizagem vtnc,0
rt nome gata anjinho pra buceta,1
q dia feio,0
amiga tar puta,0
so querer porra salve,0
ai viar chegar fico úmido,1
peçar porra jogar cara,0
bb irmã,0
jungkook poseidon pra eu reler percy Jackson imaginar percy pqp sofri,0
n revelar zoi gordo,0
porra to rir mt kkkkkkkkkkkkkkkkk,0
frase pra silenciar puta merda ver,0
chego chegar gozei canto boca puta chupar pica desgraçaaaaaaaaaaaaaaaaaao,1
rt preguiça porra,0
ai porra Alzheimer problema voz porra jureg falar Melhor canal nmrl,1
Cortez puto cara rssss,0
kkkkkkkkkkkkkkkkk,0
definição ridículo atualizar,1
caralho acordar vontade pohar tô pra acontecer hojeee vaaamooooooo,0
ir sair saí tomar cú,1
representar faixa klisman,0
dia começar 100 topzera,0
frio pra cacete sair ir uber rápido,0
ooo rapaz olhar tô contar hora,0
vc tá fome comida fome cu,1
Brasil vencer dominicano tiebreak vôlei feminino garantir vaga Tóquio 2020,0
mãe sair mandar foto p família pqp,0
feio arrumadinho,1
porra kkkkkkk,0
ano,0
strogonoff carne melhor frango pqp coroa representar,0
rt ficar piranha testuda kkkkkkkkkkkkkk,1
dia passar igual desgraçado,0
Vera comentário Roberto preconceituoso extremamente desnecessário criticar medida governo Rui Costa vier baiano passar fome n perder festa ofender baiano denunciar,0
caralho siiiiim ouvir ótimo carreira,0
sinto vc meter pau mesa velho chato crl,1
angústia set desempate proporcionar pqp vôlei feminino contar cmg p td pra jogar,0
sdds época encher cu bebida n ficar ruim outro dia,0
mto noção pqp,0
passar cabeça pessoa tt privado literalmente pessoa p porra servir,0
sala ehr mt filho puta criança mimar,1
rt Avine vinny lindo pqp,0
dormi pra caralho q pecisar ahsushshhs,0
carai preciso malhar hj pra compensar esa semana merda 0 motivação,0
graças deus perdão lindo ver fiquei puta,0
dizer ae feinho infancia ficar bonito dps,0
katya ganhar ridiculo Mdskkkkk,0
camila olhar música pqp q hino aaaaaaaa,0
rt q ir p qm n merecer dnv,0
hoje acordar sentir próprio caçamba lixo,0
rt video mt pqp,0
sábado água absurdo insustentável,0
kkkkkkkkkkkk enjaular pohar foder ai Lula lixo,1
falar havana consiger pensar diversos performance diferente inovar camila apresentar mesmo música ser estávamos assistir AISTA CARALHO,0
par encher saco deixar menina,0
sonhar calopsita florzinha Rosa cabeça procura calopsita,0
sla achar engraçado,0
stf maldito,1
rt dia pra acordar preguiça porra,0
vlw pai terminar fuder dia,1
merda caralho ovo humano gostar complicar simples oh Deus,1
Indetificadaaa,0
meia bamba pentelhuda algum puto vista pra deixar bala,1
lixo né defeito de ele correr igual cachorrinho pra sam pra julgar né,0
desculpa pra defender festival viadagem água comida câmera profissional cooler porra tar afim início ano frescura,1
gente dente mt feio cara,0
Alguem expliquar humano masculino adolescência rapariga andar curtir vida puta adulto comer puta,1
pqp sonho foda snrz,0
dia ter falar jk sair amigo de ele pra provocar semana estar falar live vhope invadir comentário shipp de elas desrespeitoso pra caralho moral pra falar,0
desgraçar né,1
sera ir pra feio,0
rt Bglh ehr enfiar expectativa cu viver suave,1
pedir pra xingar velho escroto bolsominnion kkkkkkk,1
sla voce burro,1
thread ignorante KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKJKKKKKKKKKKKKKKKJJKKKKKKKKKKJKKKKKKKLLKKJJKKKKKKJJKKKKKKJJJKKK vcs sao burro moral KKKKKKKKKKKKjJHJKkjwioIJJOOJ,0
Lady Murphy atento atrasado mandar uber burro de aquele estanca carro tá nervoser,1
fiquei triste vida pqp emocionar demaissssss acostumar esperar,0
porra ranço,0
chamar ladrãobicha maconheiro transformar país inteiro puteiro ganhar dinheiro,0
deus idiota dms,0
lindeza,0
puta parir material farmacologia moodle to realmente surtar,0
depender pq hoje dia amizade cu rolar,1
porra pegar Megaaaaa Resenha lari,0
mãe arrumar bolsa Maria flor pra levar pra martenidade ansiedader,0
Malu hj ehr 238 q vc pedir pra mama vc,1
rt mina lindo pampa parceiro,1
Garantindo crivo segurança motorista sentir confortável rodar lugar horário motorista educar genti excelente nota rodar excluir plataforma lixo assediar mulher,0
acabar sair operação tar kkkkkkkkkkkk,0
feio,0
amigo conquistar algum puto merda to feliz,0
vamo virar Brasil caralhar,0
Vtnc tb emilly,1
acreditar gui salvar ingresso pqp,0
oi 04h20 fumar maconha 04h30 sentar pau,1
porra falar ficar impossível sair cama,0
n aguento ouvir reclamação porra q ódio,0
dizer querer falar,0
rt Sco pa manaa cabeça rola porra,1
cara parar de ele p textão p falar Flamengo mano kkkkkkkkkkkkkk vcs torcer pro Flamengo ficar louco imaginar torcedor Deixar comemorar porra kkk,0
porra Brasil ganhar caralho poderíar ganhar einnn,0
ma porrar,1
segurar barra chato familia jogar verdade cara mundo,0
rafaella Gabriella intervalo pqp aguentar safadeza disfarçar,0
dizer tomo cu kkkkkkkkkk,1
4 pra acabar ano jão tar porra de aqui tô formado fazer uber devagar carai,1
rt frio cacete,0
enfiar cu ir repassar oq,1
q raiva ja acordo estressar casa vtnc,1
Lixo artista influenciador q vender intelectual esquerdista usar maliciosamente popularidade manipular incauto acreditar mentira inversão imbecil coletivo fazer idiota útel repetir macaquice,1
tardeee,0
rt tomar cu odeior frio,1
mOA KAWAII N VIR 3 Bicha 0 orgulho acreditar q quase chorar achar q Erza morrer q n filho época ir chamar natsu Gray erza luci q,0
somoos ir sentir feio dia,0
tesao pôr academia pqp,1
rt temho q cortar cabelo hj q buceta,1
cara ridículo,0
Iti malia OMODEUX filha puta q gostar tt decedi marca vcs KKKK,1
tomar bando lixo,1
garota começar tô amandooo pqp q 3temp sair 4 kkkk série phodaaaa,0
extremamente ridículo to puta,1
tomar dramin porra sono,0
ir olhar flor,0
nenhum flor cheiraaaaaa,0
uniforme III 2015 2016 virar n IV vontade comprar achar feio vontade comprar,0
apostar esposo bater vc metade porra merecer lamber feira merecer,1
morte guerrilheiro atirar soldado considerar atentado direito humanos ofensa inteligência muito cara pau,0
deus parada abusivo puto merda,0
parabéns caralho vtnc,1
ter voto traíra,1
rt kkkkkkkkkkkkkkkkkkk puto razão de ele,0
arrombar caralho vontade quebrar resto porta cara de ele,1
mentalmente falar,0
porrar visitante sair mano,0
dia caralho,0
burro Tomei antibiótico dose único hoje ser ir beber idiota kkkkk ir ficar beber,0
cólica caralho,0
pegaaaa fdp,1
caralho carioca sotaque,0
casa madu pertin caralho mt coragem sair frio,0
perder cu arrombado jornalismo lixo impor roubo,1
fi apanhar feio,0
gol comemorar torcida kkkkkk deitar puto,0
rt fuder seleção bi campeã olímpico caralho respeitar camisa porra xinim,1
putinha,0
kkkkkkkkkkkkk nexo parada tnc,1
giovana fuder mano ficar pffff,1
cara q vc ser retardar esatr sacanagem jogador reserva bom mundo tornar ruim inferior outro outro time q bom pra bancar,1
tirar baraka colocar thiaguinho desgraça treinador confronto direto miserável,1
melhor fuder puto ar livre Enjoy it all here Subscribe now,1
Bglh ehr enfiar expetativa cu viver suave,1
ficor malzona começar ficar feliz corpo soltar cara tar gordo bochecha grande to perder cintura ir engordar ir parar ir ficar corpo feio ir emagrecer,0
deus trabalhar chefe mau exausto puta dor cabeça enjoar tô péssimo senhor nao permit sábado,0
cair mato vsf kkkkkkkkkk,0
gata pra caralho beijar kkkkkkkkkkk,0
perder celular burro,0
cair em esse golpe completamente se burro querer golpear,0
olhar foto ano Maria porra ir sentir escola amigo gostar,0
caralho recarreguei tim beta dia 29 60 15 real,0
crer hoje festa aniversário frio tnc,1
vc senso lindo pra caralho aiii mt obrigadaaa,0
kkkkkkkkkkk mto idiota,0
ir fuder,1
porra perfeito,0
comer cu,1
lindo bixa,1
bora pai botar pra rexpeitar caralho,0
idiota continuar receber migalha imbecil,1
caraio pq tô perguntar gás kkkkkkkkkkj,0
kkkkkkkkkkkkkkk entendir puta merda,0
bom paraíba,0
rt algum amigo pessoa chamar feio ok criança chamar feio chorar,0
q sair pqp memória,0
fdp,0
foder kkkkkkkkkkkkkkk,1
milagre acontecer,0
gente ligar agosto r9 Rihanna prometer porra,0
vejor graça quaser porra,0
querer sentar cara rolar café,1
w24 flopar ir ficar putaça pq Merecemmmm,0
homem esforçar mt pra gostar mulher pqp olhar absurdo q ouvir mano bar mulher pra eu q rosto limpinho espinha pinta,0
caralho fibra ótico bairro caralho pq bandido ficar fumar maconha praça passar mlk moto rifle mão q SES n botar sapoha filho pulta fibra ótico caralho 400 ping FODA,1
lambe ovo bauano maldito,1
pqp filha Marina Silva ser bom ministra República Federativa aprender abc pitaco,0
amanhã pau quebra bom costume venda hoje 1900 chamar dm pra desenrolar bom garantir ingresso,0
porra brasil porraaaaa,0
jisung comer cheeto achar chão nojo gente fome pq pqp,0
rt menina ficar solteira parecer carne promoção kkkk souber eh feio viuuu,1
porra ódio,1
mau gostar pra caralho cabeça cansar coração trabalho,0
n to rir vc confiar tom ehr favorito tbm so n odeior totalmente toby pq começar gostar homem aranhar causa filme de ele andrew ehr q gostar nao peter ehr puta descolar daor andar skate,0
grabban 10 tijolo pé hein pqp,0
rt Mano olhar q tesão turbo carro pqp,0
eduarda pilantra hora arrumar amiga vegetal eca,0
fiquei pq gata pra caralho feio mano pra puta parir,1
vamo,0
mãe n conversa cara gritar vsf,0
rt top pqp bom irmão mundo,0
ler inteiro nao totalmente ruim lbottom oq to falandokkkk achar Andy evoluir escrita de ela eh decepcionante fic reconhecer so pq smut pra caralho,0
ir pra terreiro porrar fdp ficar babaca,1
Vc ver vc completo idiota calar baixar cabeça pra petralha corrupto merecer levar sério vc menino velho criar condomínio vida real mimar,1
mar tomar cu grosso,1
princesa porrar tô feliz Snrsss,0
gíria chamar notar matéria lacrador defender lixo hoje ficar falar porcaria prol esquerdo,1
ai gente desculpa sair chuva n,0
lorenne perder confiança Macris precisão Mara nao robertaborgo Mayany tie break porrar,0
medo colocar piercing septo ficar feio tirar,0
to conversar gringo inglês help,0
vsf foto tiro franja ficar olho pra ver,0
rt ridículo receber miminho,0
rt caralho brasil pra brincar sentimento tokyo porrar,0
to puto pq p ser prender,0
puta parir susto inferno,1
ta faca mão ficar suave bicho ja ter enfiar faca bucho foder tomar cu ne,1
quanto gente ruim parada,0
evoluir,0
nao nasci pra sapatão kkkl,1
putinha boquete kkkkk,1
Monique bom né pra piranha,1
amigo dar conselho sábio mano caralho ir vida,0
entendar gente feio privar instagram kkkkkklmmkkkkkkkkjjk,1
Jimin gostoso gostoso pqp,0
ninguém admirar papa lixo adorar deus abominar comunista senhor papa,1
mano porrar utopia to viver,1
rt pleno sábado chuvoso,0
enlouquecer totalmente akaoakao irar pqp,0
alguém descobrir sair adolescente pagar pau pra mc força rouquidão voz pra fechar portão,0
carai coração valente foda,0
amanhã xv batatao,0
pqp enviar msg whats,0
sopa Macaco,0
curter mamar rola grosso dlc rola tbm amor pessoa voltar sp,1
rt preciso voltar dieta gordo q,0
kurt Cobain lindo mundo fuder,0
bater vontade praia vario sacola pra recolher lixo q pra n matar tartaruguinea,0
cala boca Gabriela vsf gatar pra Crlh mulher lindo ver escola ficar mimi valorizar porraain cara ver chorar Aki pq beleza ofuscar,1
rt ai sla querer pisar elite pqp escola exolodirrrrrrr,0
to apaixonada deussssss,0
caraio mano Brendo n acordar,0
funcionar pra caralho q ja marquei date hdjajxnajxjwj,0
nome musica mesa agrrr pqp dança dmsss,0
ir falar sério ai falar pau thor,1
treino hoje parceiro cpfcanceladooficial clubedetirocetep Cetep Centro Ens Tiro Esportivo Paraiba EIRELI,0
to pra porra nenhumaaaaa,0
rt caralho macaco tar pensar vida irmão,1
pessoa,0
rt lee tirar peso perna exame chunnin começar descer cacete gaara,0
,0
hino porra né,0
rt cancelei porcaria,1
crlh ex ta gostoso pqp,0
cara vir enrolar frouxo pra pedir foto comigo tirar né dar sorrisão lindíssimo fazer simpático macho cheio coisinha tirar foto ficar perfeito ir postar respeito beleza pra porra pedir ft feio infernoo,1
rt querer bonito lomotif bonito feio merda Msm,0
pra gato colocar garra pra dóir pra cacete imaginar neném pele super sensível,0
filme bosta porra,1
entrar onda contribuir desinfectar país lixo esquerdista atrapalhar haver ano,1
n com si fzr pão juro nenhum pão n rolar n inchar levedura odeiar,0
desculpa Kell Smith joelho ralar doir coração partido puta merda,1
sufoco pau,1
nostalgia pqp,0
roupa ficar feio ir pro show pronto,0
jogo mano pqp,0
negação pra mexer computador pqp,0
rt ídolo campo lixo preferir amigo clube ídolo,0
PQP VOCES ESTAO OUVINDO BERRRRRRROSSZSSSSSSS TO SUANDOOOOOOOOOO PQP HYEOP AGR TA EMPRESA WOOLLIM AMOOOOOOO PQP TO CHORANDO BEBE AAAAAAAAAAAAAAAAAAAAAAAH DEBUT PQP HYEOP AMO PUTZ NINGUÉM SEGURAAAAAAA,0
rt porra n esperar ngm garoto tóxico caralho,1
tô indignar retardado tml dizer leighanne poder diano dom claro personagem vei n deixar negro ne,1
cacete tar frio p,0
kkkkkkkkkk vaca,1
rt dia gente feio festa facul outro projeto social equilíbrio,0
rt aaaa porrar,0
tomar cu,1
detestar ggs principalmente twice hoje boiola idol feminino puts,0
desgraçar cara,1
rt pessoa dirigir cidade pqp dia passo nervoso ir começar andar uber,0
artista ferrar porra indústria desenvolver depressão adquirir vício destruir forma possível fã cantor atual insister artista controlar próprio vida Saiam bolha,0
to bobeira menina q quase reprovar periodo criar insta p curso negar marola c porra blogueirinha,0
sentir lixo,0
aaah cara carreteiro bom comida puta sentimental pra eu,0
ficor imaginar porra país de aqui 5 ano vejor perspectiva futuro pra eu,0
gl bom amiga ensino fundamental querer mt reaproximar vc tá mulherão porra,0
calar boca porrar,1
tô underlords irmão dar pau bot,0
oi em esse férias ir explicar pro gringo gente radialista defender picolé chuchu roubar verba merenda criança,0
rt tô cu mão,0
vizinho merda ficar usar vaga garagem cara durar ter pedir parar desgraçado continuar dia mãe vir visitar vaga ocupado ter perder paciência,1
ter deixar pessoa fuder,1
hahahahahahahaha vsf tar tirar pra nadaaaa,0
colocar 2000 real ganhar 2 real graça chipe troquar ano haver cortar dnv tnc,0
ir comprar uno pra jogar casavai quebra pau,0
achar absurdo mulher bonito dar mesmo homem feio Poxa mana potencial pra Deixar feio pra gente talhar,0
tentar ajudar ficor pqp,0
tar assistir vôlei falar tar arrumar pqp pq Ana carolina conhecer,0
eta filho puta lir,0
prova famy ficar tóxico pagar inteiro discurso inspirador amar pessoa meia hora mesmo criar rivalidade histório alguém exposed caralho,0
pegar pau boy boca,1
hoje to bum stress puta merda,0
pensar cagaço babaca cara meter braço pra porta,0
lindo homem dar cu pro namorada eh conquista dia dia,1
caralho drake p inferno deixar ariano paz,1
vamo beber carai ja comprar 3 corete caixinha,0
Mano deus livre q nojo porra,1
puto parásito clavar ramo,0
Thiago ta puto pq foto perfil n tar aparecer pra pq contato de ele tar Thiago branco pq sinter muito raiva de ele lembrar merda falar branco,1
gente conhecer falar achar talentoso pra caralho desenho lindo aaa estilo foda lindo,0
arrombado kkkkk,1
amar carai cine sozinho resto,0
vídeo porra,0
caralho mano querer ingles zer gta iv pra coisa,0
ir parar porra tomar bomba corno bomba perder memória rar,1
nois carai kkk,0
rt feio ficor diminuir menina cc noite,0
manar playlist tar pqp,0
resto PEC veneno Ancine contrário ciência restringir educação cultura prestar viar mulher ganhar engraver,0
porra morro inferno chover nojooooo,0
tô surto baixa autoestima pra piorar fico ver foto gente bonito ter ficar cego pra parar porra frescura,0
manar tie pra fuder cu palhaço tar 2x0 porra,1
menino aleatório querer eu GAY BI HETERO COME GAJOS ATIVO PASSIVO CU DEVES PASSIVO CARA ATIVO simplesmente ficor reação,1
pegar aparecer ser cheirosx legal,0
cúmulo ridículo kkkkkkkkkkkkk gente negócio achar deus dúvida lol,0
tar frio pra caralho pista ver fds favorável pra ficar base,0
hoje aniversário Maravilhëusa desejar bom mundo pra mulher porra merecer pra caralho amar bonito Tenha una excelente dia,0
pular muro casa quase perdi unha pé mané kk doer pra crl vtnc,0
querer desistir desenho gente babaca mundo infelizmente arte ataraxia conviver morrer,0
Hahahahahahha herói,0
mermao paraguaio boate Moon lixoso caralho pqp ahahahshshsshjjj,1
atenção PROIBIDA torce time europeu PARE lipe dizer vergonha,0
yohano mudar mano vsf,0
áudio mar pra pessoa falar carai man tar morrer,0
rt chegar alívio abrir porta racista fdp,1
yt music atrasado pqp adicionar hj,0
planeta terra tar morrer vcs entender porra jogar lixo chão copo diferente beber água jogar lixo mar pessoa horrível deixar inabitável morar daq ano,0
infelizmente,0
jogar de ele lateral la q q destacar achar IMBECILIDADE clube focar grande inédito contratação Iss idiota tanto nível q caber,0
pse mano argh querer esfregar cara de ela naql álbum pqp,0
rt agente viver nascer feio sacanagem pô,0
uuulh status uuulh ir botar porra nome vídeo uuulh chatice caralho,1
ficar cara feio,0
rt n existir gente gostar lixo,0
Mto complicado vc pra pensar vc realmente achar feio vc achar feio pq ver alguem Flnd q q vc eh feio gente lembrar sair ideia mto complicado issooooo,0
música favorito caralho muito why You Love charlotte Lawrence,0
