mensagem,odio
mto estresse pra pessoa,1
mau q bom kkkkkkkkkk,1
ta,0
expresidente Jair Bolsonaro pl chegar sede polícia federal depor inquérito investigar falsificação cartão vacinação de ele filha assessor leia link link,1
vsf frio,0
seguir fan club oficial psg,1
entrar cabeça auxílio unificar esmola critério seleção horroroso,0
vó fofo,0
trazer pra tomar vacina jogar chão jogar chupeta celular ódio,0
irmã 17 ano montar enxoval marcar data casamento querer roteiro semana q ódio,1
recomendar ansiedade dia hoje,0
dia,0
acordar virado pedaço coco cavalo bandido,1
tar prestar amg kkkkkkkkkkkkkkkkkk,0
luto doido amigo odiar acordar,0
Maria alice aflorar vontade baby,0
infinitamente produtivo manhã,0
hauahauahauahaaha pastar peste,0
replicar publicação marquar representante ser prefeito deputado senador faça trabalho Formiguinha link link,0
dia ta ter acidente brs deus livre,0
beca santo tirso,0
dia pessoal tô vender ingresso tó Brandileone Paulo Bona meiaentrar,0
l família link,0
alguém falar carine auto identificar trabalho gritar chorar pq mto potente,0
mano wue odio caralho fazer algum,1
vaquinha valer pena vaquinha valer pena,0
repercutir vir pronunciamento blog,0
catar,0
expectativa bolsonaro cadeia realidade bolsonaro prestar depoimento saber sair porta frente perseguir mudar voltar errar,1
mandar msg pra pedir pcr ficor ódio,0
tirar gostar monte coisa link,1
rojão ó,0
década atrasar Brasil aprender país campeão saneamento básico q bolsonaro Lula desfazé amor link,1
sorte gnt verdade,0
assistar filme air sensacional mostrar bastidor assinatura Jordan nike prime vídeo recomendar,0
conversar Michele proximo att falar ninguém junto necessário concordar dizer respeito ngm chanlix kkkkkkkk q odiar ir mmt,0
namorar determinação,0
ver mano anunciar iphone semi lacrar,0
blend prtb Collor bolsonaro ser bomba proporção inédito,0
vc ler haver entender concordar tweet anterior grande burro ego,1
confio cara tar ter sonho legal belisquei pra sonho doeu pra acordar vsf realidade sonho,0
consiger acreditar gente realmente fã jão,1
qnd acabar aula conto Mlhr,1
governo Lula aprovar 574 brasileiro 465 achar melhor Jair bolsonaro pesquisa mda encomendar confederação nacional transporte cnt link link,0
insta hora vario solicitação vrs perfil esquisito aquo entraaa,0
véi vdd tô puta pagar 116 real taxa pro correio tô puro ódio,1
gostar feira qdo criança achar q vendedor esperar orelha p berrar olhar olhar freguês ô ódio kkkkk gostar comer pastel caldo cana hj q gostar feira independente pastel,1
totalmente equivocar chamar jeito ler relatório,0
lzão gostoso porra,0
acordar receber mensagem maravilhoso amer,0
comer caldo kenga dia frio,1
felix carregar beleza existir link,0
mano simplesmente perfeito ódio link,0
dreamzen fuder vida puto q parir,0
muitcho lindo,0
slk pra,0
dia tipo crise possível siger trabalhar outro jeito adulto,0
sorte bolsonaro entender necessidade redução seguir lula lutar redução preço bomba importar cidadão lido diária,0
bolsonaro tentar justificar grana vivo especular Lula perder dólar 15052023 uol notícia link,0
pra ódio pprt,0
atenção diga mp 1150 mobilização medida atacar código florestal mata atlântico pressione parlamentar ir mp danoso ambiente link,1
pensar ke rivers,0
contar retornar,1
tb achar vei to sentir coracao,0
qm vc achar kkk,0
senhora censurar exemplificar situação criticar imprensa ler notícia duvidoso viciar meme ver,1
doar ganhar pra perder,0
apaixonado,0
ódio,0
mongolóide dms,1
foda link,1
coloquei meta pra enfrentar ganandorf Breath upgrade armadura armadura imunidade elétrico guardião bárbaro achar armadura brilhar escuro 45 link,1
virar piada mau gosto link,1
amor trazer ninguém aguentar veterano,1
Mt piradinhaa,0
cobrança necessário governo frente amplo,0
ovo cuzudo,0
fique time pfv apesar sorteio,0
mau hipócrito falar piu monopólio Sony Japão levar senado norteamericano abrir investigação,1
claro q criticar afinal governo mito,0
bolsonaro ter fraudar cartão vacinação de ele público notório vacinar vier tona revelação ir abalar ala ideológicaradical expresidente esquerda burro,1
dedinho Bocaa link,0
achar impossível responder parabénsmal fiz kkkkkk,0
amar link,0
k lindurar,0
ódio ficar porrä único poder dever ajudar traír restar ajuda divino link,0
deuss deusss acreditar sonho xkazzawards,0
simplesmente aluno ano passado aluno chamar prof falar saudade q ódio difícil perfazer,0
deus tô feliz rebecca Armstrong xkazzawards,0
problema pessoal relacionar término coisa negativo,1
filme sair clichê filme terror terror psicológico filme assistir,0
ódio,0
lebron pensar resolver jogo sozinho kkkk outro mundo,0
achar lula roubar 2bi pra pq 12 ano estar concorrer presidência seguir lógica dever 56 imóvel igual bolsonaro mansão igual filho simples verdade tona,0
lucro ficar red red,0
perdi dolasso to ódio,0
mds amg vc formar letra amei to 3 período completamente normal esquecer kkkkkkk direto,0
quinta,0
ave Maria ir escutar,0
perdoar deus,0
falar gente famoso cho,1
atual governo anunciar trazer benefício direto pra população gado achar ruim kkkkkkk rapaziar gostar tomar redondo link,1
preço pagar aprendir ler,0
Trador empresa kkkkkkkkk,0
doarda tá bh dnv n odeiar,0
coach carter ter dar tiro perna ja Morant pra aprender ficar arma Kakakakak,0
odeio inverno ficor gripado mt rápido tlk,1
xingar homem percor namorada ficor bico caladinho amo the 1975 mto fã achar bonito pessoa amar namorada ficor link,1
mandar pv dizer esperar,0
sofrer mutação soro,0
criança homofóbico nao gostar de aí viadinho safado homofobia crime,0
stop short ke akaka base,0
ir chorar,0
paridade preço vitória pro governo lula pro país absurdo instaurar temer manter bolsonaro dever reflexo próximo combustível barato principalmente alimento queda preço,1
entrar discord Filhao puta,1
ódio trabalhar pessoa irresponsável,1
hora ta lapar resto chance virada,0
pra franco franquia dever encerrar filme,0
culpa resistir google link,0
iludido burro viver chorar globo Jesus igual mau constantino época bolsonaro,1
Jesus chorar,0
kkkkkkk 69 sexual,0
lucão merecer vaga time,0
aceitar balbuena alô Paulo andré kkkkkkkk link,0
achar pq tml ninguém dizer coisa,0
cholar gado querer pagar barato gasolina fingir tá governo bolsonaro pagar 10 pila litro otário,1
Bglh afastar sumi sentir achar,0
fiz texto imenso pra xingar minoria fictíciar,0
link,0
ódio gente mds mandar fdp viver link,1
Tentadissima clarear cabelo ódio,0
nintendista concordar switch fraco ficar bravo vc apontar defeito performance joguinho favorito de ele clássico,0
sdd demaisss,0
q comemorar eliminar queridinho link,0
jair aparelhar carcerário minion cupincha tomar conta cela,0
ganhar dia,0
torcer pra q consiga comer mulher,1
tô fila ficar aparecer fila parar ódio,0
vir filme vir dar pagar conta link,0
kkkkkkkkkkkkkkk tbm explodir crânio bolsonaro ter 12 link,0
amor cego,1
deus querer semana link,0
caralho ódio nubank,1
português várias coisa ser muito piadinha xenofóbico racista,0
muito gente ficar curioso ir thread contar história embaixo seguir fio,1
vo focar sobrevive kkkkkkk ja to deveras melhor comparar jaja to 10,0
ódio eu pq odiar conseguir evitar,0
achar votar bolsonaro dever pagar preço deixar governo de ele votar lula dever pagar preço atual link,0
becbec seuuuuu amorr,0
inflação cair 13 pra 58 bolsonaro selic continuar alto abril voltar subir q tendência estabilidade,0
defesa bolsonaro confirmar existência conta Estados Unidos link advogado Jair bolsonaro admitir transferir r 600 conta bancário internacional alegar temor condução economia,0
odio Sintaxis profundamente,0
ai oq,0
foco robalheira,0
pareski ucrânia ser varrido mapa,0
boquinha ninguém imposto link,0
música tar bosta plataforma spotify ehr culpa ttk link,1
narrativa verdade,0
bloqueio chatice carai,0
governo bolsonaro comprar pescoço galinha r260 quilo indígena 24 médio link,0
ir ajudar 1 real ir dx fuder pprt,0
inesquecível ser amor ódio kkk jamais ir passar batir,1
lamentável pessoa professor masque verdade militante ideologia educaçãonós compreender atitude deputado professor ficar firme projetoesse acontecimento sinal certo,1
oq amassar aniversário gata nao ta escrito,1
literalmente,0
fã brasileiro incrível meme,0
lula livre,0
segui,0
prota adaptação acabar,0
flertar pareçar mãe jss,0
saco caralho recalcar fudido inocentar ribas pouco relacao comedia vene,1
compor música pro hatebreed,0
seguir página info petrobra criação linha frente ppi link,0
bro biblioteco tp ódio,0
curar vc ficar remoer reviver link,0
abrir contagem 2 colocar prateleira Becky Rebecca xkazzawards,0
fuder kkkkkkkkk,0
chegar infiel,0
ir surtar erick sophia 1 semana casa,0
chamar pra veloz furioso acreditar,0
tpm assombrar,0
olhar achar desenebido storys g4ezinh4 amor deus vontade denunciar,1
dia link,0
dia querer doar sangue barrar nacional ano simplesmente solteiro link,0
maluco,0
uhuu smt vagabundo,1
sair escola i fumar camelzinho canela hmm,0
classe médio hj pobre ajudar governo anterior usar abusar política social hj votar corrupto bolsonaro pq achar elite,1
claro,0
prefeito cidade dinheiro pra obrasburacossubsidiar aumento passagem ônibusubs estrutura dinheiro João contratar Léo Santana 300 artista dinheiro puta parir ver,1
filhote agr tablet dar certo ir viver vender arte digital nsfw Furrys,0
terminar pq doeu eu kkkkk link,0
continuar super devagar,0
mesmo vibe almoçar dia assistir bone televisão,0
fuder namoral,0
ligar pro seboso poupar,0
cadêr opinião polêmico em isso,0
atualizar site eventim igual maluco pq n perder show nx,0
ódio chamar aparelho sksksksksk,0
orgulhooooo orgulhooooo amer amor merecer link,1
começar jkkkkkkkkk,0
acabar achar youtube video extrair ricina semente mamona Internet respirar,0
saber,0
alguem ja conseguir,0
último cinema avatar 2 tar bacano filmar filme tele luminosidade Máximoe oferecer porrado pedir guardar tele paguar bilhete querer sala cinema,1
deus docshoes ir,0
ouviro ouviro barriguinha faminto barulho,0
doutor vacina hpv criança 11 ano dúvida dou,0
dar certo tar passar ânsia consulta fiquei medo,0
achar vida ir recusar convite pra beber mano oq to doente brincadeirinha gostar,0
lembrar fds rs link,0
hoje dia dever celebração reflexão m ninguém quersaber lembrar qav condenar q 1vez ciganofobia 1racista cadastrar m aceder ar discurso ódio país gerar ar disseminar ocs cúmplice link,0
medo curtir n pra eu,0
difícil vida credo odeior gente complicar,1
estágio negaçãor,0
assunto droga governo socialista banqueiro safar aluno história,1
amassar link,0
conversa chatgpt link,0
Giovanna acumular fofoca dia pra soltar 2 min,0
frio tar acabar cmg,0
mt cretino odio errar,1
ai tirar cochilo dizena dms sofá,1
ninguém to falar ninguém pitaco,0
tô choque,0
almoço lavar cabelo sair tufo cabelo,0
amo negar,0
ódio q contar bugar sifuder elon Musk,1
falar pau virar crime sabrina nao mocreia racista sonsa burra caralho link,1
kwai dar presente dia mãe r500 link ajudar,0
criticar renata motivo algum renata narrar link,0
diferente sonho mesmo sinal,0
ué querido idiota babaca reclamar pessoa fraudar bolsafamília ai governo investigar interromper benefício ta errado merecer pic fino bolsonaro rab,1
lembrar qnd mãe achar maconha baseado dichar tirar fotinha de ela deixar kkkkkkkkkkkkkkkkkk q odio link,1
,0
merda uhuu causa nervoso,1
,0
amar cheirinho de ele,0
caraíme bugar,0
ninguém preparar quão péssimo calendário exame faculdade,0
atacar lula gastar 100 milhão 4 cartão corporativo absurdo fazer pai pobre pt algum,1
to mto gatar hoje jaqueta longo courino botar cano alto salto croco preto,1
senhora senhor link,0
perfeitaaaa link,0
comprar yves saint Laurent off white brechó hshshshs,0
humano desfuncional mãe,0
clhrn esperar n kkkk,0
inventar caralha rpg mano q ódio cair 5,0
querer mttt,0
forrar,0
deussss,0
tô cheio ódio montão caralho snrs vtmnc,1
odeior frio,0
galera link,0
pó agtr,0
pepê importante mentir,0
droga viajante roubar ideia,0
chance certo,0
hobby maconheiro listar bom maconha fumo ano,0
kakskakskkskkkskaksa odio mano,0
ser confundir enviar bisteca parente chamar índio,1
validar site hoje modesto quantidade likes foto rosto mostrar braço deixar enganar link,0
emulação emulação jogo original jogo original né kkkkkk,0
crisp,0
assumir compulsoriamente link,0
eito,0
Uoeno,0
sinto venci mercúrio retrograr conseguir colocar cordinha capuz,0
coisa estratégia marketing saber palco comportamento queimar muito luta digno,0
saúde mental valer pessoa,1
to pau atravessar teto quebrar telha link,1
experiência Sporting Benfica porto digo dizer atitude humano comportar animal ano passado luz destilar ódio,1
vc rebolar cauda ciúmes q problema estômagotem algum motivo escuso pra passar vergonha,1
ficar tranquilo ódio destinar riquinho irresponsável dever cursar medvet dinheiro papai passar semestre viajar pra voltar resolver atividade último hora lugar dever,0
ódio kkkk,0
oi fã pedi desculpa ir amiga voltar ter vender roupinha ódio contato fiquar frustrar link,1
haver saber man kkkkkkkkkkkkkkkk comédinha,0
pessoa tar lixar pra feminino pegar audiência,1
deus perdoar dor mundo pra cara,0
encontro completamente triste kkk papo dor cabeça ir,1
dar tr mortal min q passar,0
amer,0
sdds conta antigo link,0
achar falar pessoa votar em ele qqr conhecimento dividendo populismo estratégia inteligência prazo validade vcs dia,1
sério gente saudade incompetente Bolsonaro presidente lula realmente fazer líder fiz l gosto fazer novamente,1
pqp semana prova mau,1
2 ano pqp,0
acordar vontade dormir,1
super pessoalmente oxi,0
chamar gaelzinho milagre,0
día amar Taylor Swift teamo amer amer teamo Taylor,0
ir precisar fisioterapia melhorar ir q cirurgia link,0
tar cheio brilho piercing xana,1
irmão puro,0
contar,1
q mt paciência homem deus,0
lir marte,0
presidente Jair bolsonaro,0
importar comigo velho saco merecer ódio,0
deixar ódio,0
conta lula mandato pai pobre,1
garantar gasto quentinha refugiar,0
entendedor dever explicar usar porcentagem governo bolsonaro,0
chegar tropa branco noção tô julgar,0
vomo gente conseguir porra ingresso site vcs pra puta parir,1
lindo novario deus link,0
recomendação fiquar consumir alimento fit base dieta alimento comum dia dia arroz feijão macarr batata mandioca pão leite ovo carne queijo etc,0
pqp dormer,0
moeda laguinho gasto Michelle rsrsr ô papo brasileiro esbanjador perdão trocadilho esbanja r100 dia pra comprar 3 tvs ponta carro popular dia prezar link,0
ser link,0
vc n precisar acordar sentido acordar,1
fila parar palhaçar,0
dinheiro q gastar dar pra comprar biz tranquilamente eh bom q cair né,0
perguntar mundo babaca viver link,0
cansei vidinha rolê conquistar coisa vida,0
migo quase haahha,0
ônibus tar demorar pequeno dever vir vazio,0
Botafogo lari sawary,0
punição acordar madrugada td dia ficar trancado sala aula hora aprender oq ñ servir pra nd realmente vida q punição karma link,0
link,0
intrometido falar,0
tendência quase mercado agitar psg loucurar próximo,0
tar namorar tar solteiro querer ficar cmg tô solteiro namorar,0
parar sofrer antecipadamente ser feliz,0
ah mano palhaça né namoral ódio,0
socorro dever considerar álbum,0
baixar instagram pra acompanhar kikiki show Beyoncé,0
promoção 50 desconto metade dobro,0
senhor matosinho começar 19 maio contar semana f link,1
lir,0
beber bater cabeça,0
olhar coincidência gostoso triste,1
hetero colega Faculdade pagar salgado coca pra eu ehr q lutar homofobia,0
Laís tar passar fome hj,0
1,0
feliz aniversário lindatd d pra vc,0
ehr diferença expliquar link,0
tirar nome bolsonaro boca chegar cartão corporativo lula passar milhão 4 governo,1
vcs obsecado bolsonaro né kkkk,0
taradão kkkkkkkkkk,0
dever ser cassar,0
diaaa lindeza,0
palmeira x corinthian tv abrir,0
dia flu,0
Geminifourth ser estragar desenvolvimento casal pra colocar plot lixo pra ir coringar,1
de aí mamar teta governo,0
sentimento horrível,0
exatamente bolsonaro abaixar canetada véspera eleição pra iludir gente burro,1
mds fé atropelar terra paixão link,0
santo dia caralho,1
totalmente sobrio le entror link,0
sorte de ele acordo brumadinho pé sustentar de ele,0
ter parar pra pensar pq menino antigo sala q chamar atenção chamar atenção hoje percebi pq cara Mount,0
porra viado ficar twitter fbi fudido,0
dar dar,0
pausar jogo pq ruim cadêr loud msi l,1
desrespeito pl buscar legenda pt,0
ver tendencioso fato má administração yve ser alvo crítica paulista tar entregar barato,1
concordo chegar alface pavor homem link,0
verdade,0
malhar trem imaginar botar foco dia,0
Sigeu sincers us agrar el meme us agrado jo link,0
dedo podre po kkkkk,0
influência cor pessoa cargo cota competência eu negro branco amarelo respeitar constituição faça trabalho politicagem querer legislar julgar situação ater auto processo,1
querer saia,0
tropikália muito influência música italiano,0
tópico sensível acabar atentar prazo pra pagar pobs dia 20 ser teolaegi,0
tar desconfortável puta querer comer mona soco q noção mano,1
provavelmente de ele link link,0
godo,0
fofo ódio link,0
po hoje pra aula igual kenga encontrar monte gente ir arrumadinho ngm ver,1
cara sirva país,0
Fapcom amp milagre link,0
ninguém acreditar tb kkkkkkkkk loucura fandom,1
so,0
morte uhuu infenro link,0
concordar professora link,1
tomar ódio de esse motorista vitória colar traseira pra desgraça faixa esquerda,1
fose maluco suficiente pra ta fandom rivalidade ir maluco ir forar ser amiga ameaça boicotekkkkkkkkkkkkk,0
escrevi preguiçoso perder razão escrever vagabunda ver leandro,1
fato coração conseguir preenchir coisa terra prova céu casa cs Lewis link,0
irresponsabilidade pai q decidir filho estudo salario minimo hoje pra sustentar imaginar familia enter,0
ate querer lineup nao dah link,0
ir show tour nx Allianz Aaaaaaaaaaaaaaa,0
realmente,0
amig,0
preguiça link,1
erro achar mundo entender ironia,0
dodois cabeça,0
fiqueer tbm kkkksksksksksksksks link,0
descuido un y aparecesr tomar culo jhjdsfhjgdshj,0
mau bolsominion cirista,1
vous avez cbn,0
ladrão,1
tô chateado,0
gnome acup,0
pra semana ter q gwr pequeno descanso,0
link,0
saber confident ter ser lançar vargas,0
nao odeia ahaha ate ficas vontade provar,0
achar razão dinheiro de ele bolsonaro gastar jeito nenhum,0
oxi nome pcn lucas kkkkkkkkkkkkk,0
mau erro achar tar sentir continuar sensação morte,1
kkkkkkkk vc achar q Lula inocente cara preciso estudo msm kkkkkk rlx q vc tar certo lula bonzinho passar comprar gasolina cara venda barato pra gente dinheiro governo msm né imprimir,1
vida longo pro comédia crescer papo,0
polícia obter comprovação transferência quebra sigilo celular investigar link,1
ódio jurokkkkkkkkhkkk,0
vitória oportunidade trabalhar mobile vc voz cabeça voz alto legal,0
duver q qnd conseguir entrar site cair link,0
hoje,0
playlist pra chorar ouvir brasilidade cristã kkkk,0
chamar pra jogar sinuca,0
nn c ir preto fosco preto básico preto preto,1
to região gente comprar ingresso pra 5 dia show cidade diferente,1
verdaderamente,0
cara pagar pra jogar bola,0
mainha preocupar luna tomar susto queda ventilador fresno lágrima,0
ja passar vergonha ouvir direito,0
hoje racista desgraçado filho puta acabar porra dia odio ir treco,1
mídia imundo divulgar total d saque durante gov bolsonaro ñ entrar detalhe 1 Monte d desavisar mau intencionar msm espalhar noticia qdo td explicadongm falar assuntoé q esquerda trabalhar afã d desmoralizar adversário link,1
pq hr assumir Bgstan,0
rolê pra dinheiro dia 26 rolê,0
eito jogar profissional,0
tô atingido,0
mentar nojento asqueroso aumentar admiração presidente bolsonaro Fábio continuar luta,1
pegar 10 real gasolina vc chegar frentista falar cobra presidente jumento bolsonaro vc ficar feliz,0
concordar,0
literalmente link,0
realmente n oq caraio p tar issooooo,0
fã dar estrela reagir,0
velho tarado nojento nuuuu to ódio gente,1
único vídeo interceptação lancet divulguei gostar lancet himar falhar interceptadosdestruído trabalho noticiar,0
ai cara semana usar alguém token cacete pra pqp link,1
diaaa,0
mandar video p mae experimentar calça mostrar desarrumar pôr status zap,0
dia massa,1
defesa pai cara querer micheque jóia cartão bolsonaro ir skincare colmeia,0
chegar chato,0
dúvida governo corrupto história Brasil bolsonaro saquear país link,1
pnc devolver shorts hugo boss esqueci,0
ibuprofeno remédio perfeito importar dor cabeça dor muscular inflamação cólico curar,0
problema pt significar corrupção confiança quebrar 2 achar diferente aguardar desastre frente,1
ta safado hein porra tomar tomar lokaser furry link,0
presente misterioso,0
ano passado corrida q garoa lascar bandeira vermelho hora,0
certíssimo filme vir venezuela deus ter misericórdia,0
dia,0
defesa senhour senhoures tô encantado link,0
shinee novinho ehr tópico mt sensível p eu,0
ficor jkkkkkkkr,0
sair passar assessoria vao desmentir,0
kkkkkkkkkkkkkkkkkk gaúcho jamais ser esquecir,0
67 chance cometer crime hoje link,0
fuder secar polvo fdp,0
situação q ódio q pqp Mlhr ficar calado msm,0
nao entendi problema,1
gado gado gado gado,0
saudade comer taco Bell,1
jacaré caminhar banhista mar praia link link,0
bonito Gapo,0
depositar 40 50 conto pra realizar aposta específico sobrar trocado joguar 8 aviatoro astronauta aparecer mensagem aceitar voltar pra conta mandar email chat deixei pra merda,1
print porrajkkk q ódio,0
pensar ser,0
facilmente música dua,0
seguir página notícia crime ler básico,0
sério tar ofer ser q tô dever mark bambam,0
ver jogo ficar impressionante time ser bom q cavs link,0
chegar eu chamar lindo hoje,0
bolsonaro mestre cara outro mundo brasileiro enxergar paro ninguém achar saber ir achar narrativa fortalecer cara kkkkkkkkkkkk bom presidente,0
sucks,0
pqp vontade comer pastel beleeeeeeem,1
link link post meramente ilustrativo sorteio brincadeira real,0
medroso burro levar pra marcação,1
ajudar divulgar,0
tô loop viver coisa q ja viver,0
enfim pensar em isso tar tar voltar pq zoeira relevante adolescente esconder gostar pq pessoa achar bobo relevante adolescente ver Magic man importar,1
abrir timeline deparar tela,0
pôr ai lindao,0
ter traidor bolsonaro link,1
Selenators resetanto discografia selena revival link,0
reputation estar tornar álbum favorito taylor principalmente getaway car começar sentido pra eu,1
hj terapia,0
esperar car inútil trabalhar pra casa de ele,1
masculinidade frágil,0
mulher paciência esperar terminar falar beijar kkkkkk,1
chance altíssimo gp imola cancelar forte chuva tar fazer rio Santero transbordar chover amanhã link,0
rascunho volta,0
saber dia seríamos reconhecir cabelo reconhecimento,0
saf demiter,0
deus ódio tô matar mundo viver feliz pra,0
lari sawary,0
prepare alma coração herança ex presidente canalha maldito de esse cachaceiro ai causa covardia de ele deixar passar pano ir sofrer pra cachorro nenhum colocar defeito pergunte bolsonaro ir,1
achar q dia distribuir beleza mundo deus jogar gata,1
musica romântico mundo link,0
tô puta comigo mesmo dar importância,1
construção bolsonaro programa popular último década absurdo mídia construção minto,1
vc ficar puto,0
eitar amigo poupo elogio valer rei,0
dizer tar querer idolatria cegueira defeito inúmero persona destoante de aquilo amor confundar admirar parceiro idolatria link,1
amer mala ódio pra desfazer ficor preguiça,1
ninguém testar levar ai tirar fifa dia,1
oi vida,0
criar dependência emocional,0
Tuuuu,0
tomar tar usar outro ficar,0
indiar termo racista aonde mano kkkkkkkkkkkkk,0
gente louco kkkkk,1
lua sagitário entendar nadaaaa kkkk,0
ter coisa cara lançar 10 hora pirular Sergio conversar criacionista mente explodir ver capa link,0
Picão Tesão,0
importar burro imbecil,1
quase trancar conta deixar querido Mario i Hirozito,0
condição kkk link,0
menina chato,1
vc dong 082144913112,0
oferecer freela ir hihi sorte,1
poligamir motivo pra ódio kkkkk,0
eitar link,0
dizer conheçar,0
caber caber antonella 2023,0
pq c faltar,0
mudar configuração instagram n mexer direito,0
extremista tática impor medo população Fake news acabar querer capacidade de este individuo viver realidade verdadeiro,0
invés bebê introjetar ódio se projetar ódio objeto sentir odiar acontecer projeção,0
tar dar certo,0
nao kkk laxante estimular intestino fazer q contraia gente evacuer estimulante digestão sao fitoterápico video ate pq nao logico noiva querer cagar casamento,1
nome deus comer cu arrombado burro merda raiva bichona conseguir furo notícia bolsonaro bolsonaro prova documentalmente chorar Mona,1
morar mercado opção link,0
metade eleitorado lula ser mau igual bolsonaro link,1
perguntar,0
únanse al Grupito tay bb link,0
admirar atleta gabriel Neves,0
saudade Selfissa vencia dia 2,0
arrependimento bater forte,0
chamar estado direito estado funcionar regularmente garantia direito homem norbrir Bobbio direito perguntar Brasil direito,0
passar aula inteiro arrumar destaque,0
né sair de aqui garota doido,1
blusinha chegouuuu,0
fiquar feliz entrar mendigo pass dar pro jogo fiquei puto entrar mendigo Plus,1
ver testamento apóstolo paulo chamar nero genocida apóstolo pedro chamar nero ladrão apesar nero crucificar jogar cristão leão Satanás cegar cristão hoje ficar brigar causa lula bolsonaro link,1
ódio kkkkk,0
dia,0
tar cansado,0
método ótimo funcionar link,0
Monilda ficar excitar contar caso carniceiro mundo puta ódio de ela detalhe piada propaganda de ela galera hoje ver true crime sério entretenimento link,1
galera achar ter algum possibilidade tomar controle país 40 ano esquerda cobrar guinada velocidade luz pm espancar comerciante pedido população merecer 20 ano Lula,1
bloquear,0
falar de elas falar voz aveludar chamar senhora dono tailândia freen Becky xkazzawards link,0
aguentar pra escola mdss,0
gente kkkkkkkkk,1
bolsonaro dinheiro vivo,0
dani falar conhecer namorado Jojo algum pintar facebook kkkkkkkkkk ódio,1
Becky ganhar aaaaaaaaaaaaaaaaaaaaaaaaa link,0
50 real pq chora victoria Secrets,0
doméstico 47 ano salário operação flagrar trabalho escravo rs link ver,0
ó link,0
Becky varrer prêmio charlotte varrer chão link,0
to beeeem vc,0
oportunidade bolsonarista l posto perguntar hora abastecer sujeito votar bolsonaro resposta paguar preço antigo ir importar,0
vida engraçado ficar bonito atirar amiga ficar feio,1
cobrar né,0
cuidar pele oque passar água,0
cheio pra resolver resolver descer pra eu,0
hoje dia gari parabéns pai médico sanitarista ensinar respeitar gari dizer trabalho de ele evitar vários doença epidemio profissional saúde linha frente ser primeiro morrer link,0
tô cansado agonia ansiedade horrível chorar dia outro pensar acontecer janeiro pensar nisso resposta b ficar segurar ódio,0
saber ir show nx detalhe conseguir diversos razão emoção de aqui pra frente mudar,0
caralhooooo to feliiiiiizz,0
motivar continuar votar em esse votação acontecer ir presente pra votar link,0
forte,0
chupar idiota vcs fazer conta dinheiro sorvete q bolsonaro gastar criança carente,1
convencer ser namjoon Bts link,1
cara previu soty link link,0
crlho vc dormer mto ss tô tentar fugir realidade,0
lindo amor amer orgulho becky,1
investimento época bolsonaro pra fazer l,0
nerdola fã música gay bicho queride natureza bichinho coisa fofo,1
umo bugar fei di,0
fiz parar seguir mundo,0
diabo sono ehr,1
gente tar fugir realidade jeito chutar gente provavelmente ir passar entender várias área pra imobilizar atirar mira ter raciocínio pra tiro fatal,1
volante vidaletti novidade treino Luiz link,0
tar louco seungmin tar insano totalmente casinha link,1
vc dia link,0
pessoa desculpa dormi,1
vdd q muito subcelebrite querer ficar de ele farofa gkay pra sair página fofoca pq auge n dar ousadia começar ataque massivo várias página fofoca influencer q querer lamentável,0
burrice achar q torcida ir voltar 100 ja agr n alugar pv sao burro Dmss,1
link,0
igualzinho emoji juro link,0
odeier operadora problema ódio,1
sinto odio catequista q n deixar falar moça la,1
sério link,0
Akemi comprar pra eu,0
j n mostrar esquema corrupção Michelle bolsonaro dinheiro público direito depósito espécie direto conta de ela tia de ela pagamento despesa irmão de ela bolsonaro desesperado aviso tictac virar toctoc,0
infelizmente peso carregar artista fodah,0
parabém raquel primoroso texto entender verdade Lula praticar estelionato eleitoral simples,0
estar fazer carinho sujeito,0
verdade deputar joice punição sujeito bolsonaro larápio quadrilha roubar deputado justiça urgente,1
conveniente situação,0
quadrinho duna 6 real livro capa durar 7 real oferta relâmpago acabar minuto pegar feliz garanta 1 prime grátis perca próximo oferta link link,0
bolar beijar flor slc manja d,0
estávamos lindoskkk,0
natural,0
absolutamente,0
mru tofu comeu 3 fone,0
questionamento merdosidade inserir cultura pop idéia literalmente m4tar discordar de ele ter conseqüência ser pregam verdadeiro ódio tar susse,0
vagabunda,1
ser botar perfil po kkkkkkkkk fake alegre,0
achar Cirilo besto ultimamente tô ser,1
fã aceitar fato,0
hj iscola,0
passar vergonha Carvalho,0
ser prova tampão ouvir,0
ampampampamp q tudinhar universo,0
vida lembrar eu gbete brincar escola 4 série gente msm idade link,1
non tô 1 puto,0
plano simples pobre merda classe médio precisar ficar pobre ahhhh continuar,1
aspone jajá experiquito caguetar bozoquino link,0
ir tirar soneca almoço vir comer q poxa,1
Marcelo Clement picar Lmaooooo,1
pf mensagem celular aliado bolsonaro evidenciar plano golpe prisão ministro Alexandre Moraes investigação apurar indício articulação manter expresidente atacar stf link,0
mds escola avisar hooojeee gente tirar foto Amanhaaaaaã to estrupiada cheio espinha sobrancelha cheiona pqp,1
porra tar mentir link,0
q dorr cérebro,1
senhora minuto acontecer,0
roubar,0
3 prefiro bajcetic,0
1 traje lindo tar,0
novamente putaria começar vender,1
matéria folha falar verdade espionagem divulgar hoje cereja bolo leiam matéria completo histórico link link,0
tar difícil,0
12h 20c desgraça,0
