text,hate
"@user há, eu sabia man kkkkkkkkkkkkkkkk comédinha",0
"@user @user @user e a maioria das pessoa tá pouco se lixando pra feminina, por isso pega pouca audiência",1
"@user que deus perdoe, mas toda dor do mundo pra esse cara ainda é pouco.",0
"me encontro completamente triste kkk papo, quero só ver a dor de cabeça que vou ter",0
dando tres mortal a cada min q passa,0
@user os amo,0
sdds da minha conta antiga #meuaniversárionotwitter link,0
"@user ele acha que fala com pessoas que votam neles, sem qqr conhecimento sobre dividendos ! populismo sem estratégia e inteligência tem prazo de validade… e o de vcs está mais próximo a cada dia!",1
sério que tem gente ainda com saudades do incompetente do bolsonaro? presidente lula realmente fazendo o que um líder deve fazer. fiz o l foi com gosto e faria novamente.,1
"pqp, essa semana de prova vai de mal a pior",0
2 anos já pqp,0
acordei com vontade de dormir,0
"eu superei, só não posso ver pessoalmente oxi",0
"""eu chamo o gaelzinho de meu milagre "" ??",0
cada día amando mas a taylor swift teamo te amo te amo teamo taylor,0
vou precisar fazer fisioterapia e se não melhorar vou ter q fazer cirurgia ?? link,0
tá cheia de brilho com piercing na xana,0
"@user demais irmão, puro demais esse ??",0
@user conta,0
"tem q ter mt paciência com homem, meu deus",1
@user lindo martes!!!,0
@user sim eu apoio o meu presidente jair bolsonaro,0
"não importa o que ela fez comigo, velho. que saco. ela não merece esse ódio não.",0
isso me deixou num ódio,0
"@user e você já fez as contas do lula só em quatro meses de mandato, isso porque ele diz que é o pai dos pobres",1
@user e te garanto que não tem um gasto com quentinha de refugiado,0
"@user @user você como bom entendedor, devia explicar usando números (porcentagem) do governo bolsonaro...",0
chegou a tropa dos branco sem noção ?? tô julgando sim,1
"vomo pode tanta gente já ter conseguido a porra do ingresso pelo site , eu quero que vcs vão pra puta que pariu",0
como é linda essa novaria meu deus link,0
"a minha recomendação é: não fique consumindo esses “alimentos fit”. a base da sua dieta deve ser os alimentos comuns do dia a dia (arroz, feijão, macarrão, batata, mandioca, pão, leite, ovos, carne, queijo, etc…) ????",0
pqp eu não dormia assim a muito tempo,0
"as moedas do laguinho e os gastos de michelle rsrsr ô @user e aquele papo de ""brasileiro é esbanjador"" (com perdão do trocadilho à esbanja)? com r$100 mil dia dá pra comprar umas 3 tvs de ponta e um carro popular, todo dia, prezado... ?? link",0
como pode esses dois serem assim ???? link,0
@user se vc já n precisa acordar cedo qual o sentido de acordar ?,0
"a fila parando do nada, que palhaçada é essa?",0
o dinheiro q eu já gastei dava pra comprar uma biz tranquilamente mas eh melhor isso do q cair né,0
"não me pergunto mais em que mundo esses babacas vivem, mas no meu não é. link",0
"cansei dessa vidinha de só rolê, quero conquistar algumas coisas na vida",0
"@user migo, eu tenho quase certeza haahha",0
esse ônibus tá demorando tanto que no mínimo deveria vir vazio,0
@user @user botafogo lari com sawary,0
"mas é punição mesmo ter acordar de madrugada td dia e ficar trancada numa sala de aula por hora aprendendo oq ñ vai servir pra nd realmente na minha vida, isso é + q punição, é karma link",0
e é isso. link,0
vai intrometida fala,0
a tendência - quase certeza - é um mercado bem agitado do psg. vai ser loucura os próximos meses.,0
quando eu tava namorando ele tava solteiro e queria ficar cmg agora agora eu tô solteira e ele namorando ??,0
o momento que eu parar de sofrer antecipadamente serei mais feliz,0
"ah mano, mas eu sou muito palhaça mesmo né? namoral, que ódio isso.????",0
"@user socorro, é tão bom que deveria ser considerado álbum",0
tive que baixar o instagram de novo depois de meses sem usar só pra acompanhar o kikiki do @user no show de beyoncé,0
"promoção 50% de desconto, tudo pela metade do dobro",0
senhor de matosinhos começa a 19 de maio e conta com três semanas de f link #cartaz #festa #matosinhos #programa #senhor,0
@user @user lindo,0
@user bebeu ou bateu a cabeça ?,0
"@user olha que coincidência, eu sou uma gostosa triste também!",0
um hetero colega da faculdade pagou um salgado e coca pra mim. eh assim q se luta contra a homofobia,1
a laís tava passando fome hj,0
@user 1 vez ao mês,0
"@user feliz aniversário linda,td d bom pra vc!??",0
qual eh a diferença me expliquem link,0
"@user tira o nome do bolsonaro da boca, chega… quero saber o por que que o cartão corporativo do lula já passou dos milhões em 4 meses de governo…",1
@user vcs tão obsecados no bolsonaro né kkkk,0
"""meu taradão"" kkkkkkkkkk",0
@user já deveria ter sido cassado.,0
@user bom diaaa lindeza ??????????,0
@user último palmeiras x corinthians na tv aberta,0
dia de ver meu flu,0
@user quero que as do geminifourth seja tão boa quanto porque se estragarem o desenvolvimento do meu casal pra colocar um plot lixo pra eles eu vou coringar,0
@user isso daí é para mamar nas teta do governo,1
@user um sentimento horrível,0
@user @user não foi exatamente o que o bolsonaro fez? abaixou na canetada em véspera de eleição pra iludir gente burra?,0
mds vai na fé atropelando terra e paixão link,0
@user todo santo dia isso caralho,0
totalmente sobrio le entro link,0
"@user sorte dele que o ""acordo de brumadinho"" está de pé, e o @user sustenta a parte dele. @user ??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????",0
nunca tinha parado pra pensar pq o menino da minha antiga sala q me chamava atenção me chamava tanto a atenção e hoje eu percebi que é pq ele é muito tipo muito a cara do mount,0
"@user porra é essa viado, para de ficar no twitter e no grupo do fbi seu fudido.",1
@user dei dei,0
"esse povo pausando o jogo pq é ruim, cadê minha loud no msi??? quero fazer o l",0
@user isso é um desrespeito ao pl !!!! deve buscar a legenda do pt !!!!,1
"@user vê como ele é tendencioso, o que o fato tem a ver com a má administração de yves, que já vem sendo alvo de críticas a muito tempo? paulista tá entregue as baratas a muito tempo.",1
concordo até chegar na parte do alface. pavor desse homem. link,0
@user verdade..,0
"nós sem malhar já é o trem, imagina se botar o foco em dia??????",0
sigeu sincers us agrada el meme o us agrado jo? link,0
@user dedo podre po kkkkk,0
"@user qual a influência da cor da pessoa para o cargo é cota ou competência? por mim pode ser negro, branco, amarelo desde que respeite a constituição e faça seu trabalho e não politicagem ou querer legislar apenas julgar situações se atendo ao autos dos processos e nada mais.",1
queria tanto aquela saia ??,0
@user tropikália tem muita influência da música italiana.,0
"tópico sensível, acabei de me atentar que o prazo pra pagar as pobs é até dia 20, ou seja adeus teolaegi",0
@user eu tava desconfortável e puta! querendo comer a mona no soco!! q falta de noção mano!!,0
provavelmente um deles link link,0
@user e godo,0
"ele é muito fofo, que ódio ?????? link",0
"po hoje que fui pra aula igual uma kenga encontrei um monte de gente, quando vou arrumadinha ngm me vê",1
@user esses caras não fazem nada que sirva para o país fora,0
fapcom &amp; seus milagres link,0
@user ninguém vai acreditar tb kkkkkkkkk loucura esse fandom,0
@user @user ainda não so falta essa,0
morte à uhuu que infenro link,0
eu concordo e eu sou a professora link,0
"tomando ódio desses motoristas de vitória que colam na traseira, mas não vão pra desgraça da faixa da esquerda por nada",0
"se eu fose maluca o suficiente pra ta num fandom, em vez de fazer rivalidade eu ia ser a maluca que ia forar todas elas a serem amigas sob ameaça de boicote.kkkkkkkkkkkkk",0
"@user @user escrevi preguiçosa para não perder a razão e escrever vagabunda, viu leandro, que é isso que eles são!.",1
"""o fato de que o nosso coração não consegue ser preenchido pelas coisas da terra, é a prova de que o céu deve ser a nossa casa"" c.s lewis link",0
"@user @user @user @user isso é irresponsabilidade do seu pai q decidiu ter filho cedo e com pouco estudo, um salario minimo hoje mal da pra se sustentar imagina uma familia, entendo seu ponto.",0
ate queria ir mas sem lineup nao dah link,0
vou muito ver o último show da tour do nx zero no allianz aaaaaaaaaaaaaaa,0
@user realmente,0
@user até o momento sim amig,0
tenho até preguiça ?? link,0
@user @user @user @user @user o meu erro é achar que todo mundo entende ironia,0
@user @user dodois da cabeça sim!,1
@user eu fiquei assim tbm kkkksksksksksksksks link,0
@user me descuido un segundo y apareces a tomar por culo jhjdsfhjgdshj,0
@user @user @user é pior que um bolsominion. é um cirista ??,1
@user vous avez cbn de %,0
@user ladrão,0
nossa tô chateada agora ??,0
@user gnome a-cup,0
pra cada semana tinha q gwr no mínimo três de descanso,0
meus meus e meus link,0
@user não sabia que o confident tinha sido lançado na era vargas,0
"@user nao odeias nada ahaha, ate ficas te com vontade de provar",0
"@user acho que ela tem razão: dinheiro dele mesmo, o bolsonaro não gasta de jeito nenhum...",0
oxi nome do pcn é lucas kkkkkkkkkkkkk,0
o pior erro é quando tu acha que não ta sentindo nada e continua.. sensação de morte,0
"@user @user @user @user kkkkkkkk vc acha q lula é inocente cara, mais sou eu que preciso estudo msm kkkkkk rlx q vc tá certo, lula bonzinho talvez passe comprar gasolina cara e venda mais barata pra gente, a final dinheiro é do governo msm né, é só imprimir mais",1
vida longa pros comédia me ver crescendo cada vez mais um papo só????,0
a polícia obteve as comprovações das transferências por meio da quebra de sigilo do celular do investigado link,0
@user meu maior ódio jurokkkkkkkkhkkk,0
"vitória tem a oportunidade de trabalhar com mobile, vc quer? vozes da minha cabeça: ?????? voz alta: sim, vai ser legal",0
duvido nada q qnd consegui entrar no site ele vai cair link,0
@user o meu é hoje????,0
@user @user playlist pra chorar depois de ouvir brasilidade cristã kkkk,0
@user chamo pra jogar sinuca,0
"nn sei c vou de preto fosco, preto básico ou preto preto ??????",0
@user to no grupo aqui na região e tem gente que comprou ingresso pra uns 5 dias de show em cidades diferentes,0
@user verdaderamente,0
@user os caras são pagos pra jogar bola.,0
@user mainha preocupada com luna que tomou susto com a queda do ventilador e eu só: fresno - duas lágrimas,0
ja passei a primeira vergonha por não estar ouvindo direito,0
"hoje um racista desgraçado filho da puta acabou com a porra do meu dia nossa que odio, vou ter um treco",0
"a mídia imunda, divulga o valor total d saque durante o gov. bolsonaro, mas ñ entra em 'detalhes', aí 1 monte d desavisados, ou mau intencionados msm, espalham a noticia e qdo td explicado,ngm fala no assunto.é assim q a esquerda trabalha no afã d desmoralizar seus adversários. link",0
@user pq é a sua hr de se assumir bgstan,0
muito rolê pra pouco dinheiro dia 26 é rolê novo ??,0
"eita como joga """"profissional""""",0
@user @user tô atingida,0
"@user eles só mentem, são nojentos, asqueroso, mais aumenta nossa admiração pelo presidente bolsonaro e por todos que estão ao seu lado!! obrigada fábio!! continuamos a luta!",0
@user @user pega 10 reais de gasolina vc. chega lá no frentista e fala: cobra no valor do meu presidente jumento o bolsonaro. aí vc vai ficar feliz.,1
@user concordo,0
@user literalmente link,0
"realmente n sei oq esse caraio fez p eu tá assim, que issooooo",0
então minhas fãs de me deram uma estrela e eu não sei bem como reagir isso,0
"esses velhos tarados nojentos, nuuuu to no ódio gente",1
"@user inclusive, o único vídeo da interceptação de um lancet conhecido, eu divulguei aqui. posso gostar dos lancet e dos himars, mas quando falham ou são interceptados/destruídos, é meu trabalho noticiar isso.",0
"ai cara toda semana usam alguém de token nesse cacete, vai pra pqp também link",0
@user bom diaaa,0
mandei um video p minha mae experimentando a calça mostrando meu quarto todo desarrumado e ela posta no status do zap????????????,0
@user esse dia foi massa,0
"@user que nível de defesa é essa, meu pai?? o cara só pode querer que micheque jóia do cartão bolsonaro, vá fazer skincare na colmeia. só pode!!",1
@user @user chegou a chata,0
"não tenho a menor dúvida, foi o governo mais corrupto da história do brasil. bolsonaro saqueou nosso país. link",1
"pnc devolve meu shorts da hugo boss, esqueci não em",0
"como pode ibuprofeno ser um remédio tão perfeito? não importa se é dor de cabeça, dor muscular, inflamação, cólica, ele cura qualquer coisa",0
"@user @user @user @user problema e que o pt significa corrupção somente isso , confiança quebrada 2 vezes e acha agora que não vai ser diferente? aguardando o desastre lá na frente",1
"@user ta safado hein porra, tome tome lokaser é furry link",0
@user eu quero o presente misterioso,0
"@user sei não, ano passado teve corrida q era só uma garoa e lascavam bandeira vermelha por horas",0
"@user @user certíssimo e esse filme já vimos, venezuela!!! que deus tenha misericórdia por nós!!!????????????????????????????????????????????",1
@user um dia ??,0
"que defesa, senhouras e senhoures! tô encantada! link",0
o shinee novinho eh um tópico mt sensível p mim,0
@user fico nada jkkkkkkk,0
@user se saiu foi passado pela assessoria antes. não vao desmentir…,0
@user @user @user kkkkkkkkkkkkkkkkkk gaúchos jamais serão esquecidos,1
"6,7% de chance de eu cometer um crime hoje link",0
@user vai se fuder para de secar polvo fdp,0
"tem cada situação q me da ódio, q pqp é mlhr eu ficar calada msm",0
"@user nao entendi, qual o problema",0
"@user @user você é gado. gado, gado, gado.",1
saudades de comer no taco bell,0
jacaré caminha entre banhistas e vai para o mar em praia link link,0
@user @user @user bonito gapo,0
"@user depositei uns 40 ou 50 conto pra realizar uma aposta específica, sobrou um trocado, joguei 8 de uma vez no aviator(o do astronauta) apareceu a mensagem que não foi aceito e voltaria pra conta, mandei e-mails, chat, deixei pra lá, uma merda.",0
@user é print porrajkkk q ódio,0
@user pensei que fosse a @user,0
essa aí facilmente seria uma música da dua,0
@user @user por que segue página de notícias de crime se não sabe nem ler o básico?,0
@user @user sério se tá me ofendo sendo q eu tô devendo o mark e o bambam,0
e vendo os jogos fica ainda mais impressionante! os times eram bem melhores q o cavs link,0
chegaram e mim e me chamaram de lindo hoje ??????,0
"@user esse bolsonaro é um mestre, o cara é de outro mundo mesmo, se o povo brasileiro não enxergar, paro por aqui . ninguém acha (eu já sabia que não iam achar) e cada narrativa, eles só fortalecem o cara ?? kkkkkkkkkkkk o melhor presidente",0
@user eu sucks!,0
pqp que vontade de comer um pastel de beleeeeeeem,0
"??link ??link ??post meramente ilustrativo e sorteio é brincadeira, não é real",0
@user @user medroso e burro. só leva pra onde tem marcação,0
@user ajudo a divulgar ??,0
tô num loop vivendo coisas q eu ja vivi,0
"mas enfim, eu pensei muito nisso, enquanto eu tava lá, e quando eu tava voltando também, pq esse tipo de zoeira só é relevante quando se é adolescente. esconder o que gosta pq as pessoas podem achar bobo, só é relevante quando se é adolescente. eu vi o magic man, nada importa.",0
@user abri a timeline e me deparei com isso na minha tela,0
@user @user posta do teu ai lindao,0
se ele fazia isso então tinha um traidor com bolsonaro de perto. link,0
os selenators resetanto a discografia da selena no revival link,0
"talvez reputation esteja se tornando meu álbum favorito da taylor, principalmente agora que getaway car começou fazer sentido pra mim",0
hj tem terapia ????,0
"@user espero que casse logo, esse inútil não trabalha mesmo, tem que ir pra casa dele",1
@user a masculinidade frágil,0
@user @user a mulher não teve nem paciência de esperar ele terminar de falar para beijar. kkkkkk,0
"chance altíssima do gp de imola ser cancelado pela forte chuva que tá fazendo o nível do rio santero transbordar, vai chover assim pelo menos até amanhã. link",0
quero meus rascunhos de volta ??,0
@user @user eu sabia que um dia seríamos reconhecidos. sem cabelo? sim sem reconhecimento? não,0
@user @user saf não demite.,0
"meu deus o ódio que eu tô , eu podia matar todo mundo agora e viver feliz pra sempre",0
@user os dois lari com sawary,0
prepare a alma e coração para a herança do ex. presidente esse canalha maldito desses cachaceiro está ai por causa da covardia dele e deixe da passa pano pois ainda vamos sofrer pra cachorro nenhum colocar defeito e pergunte para bolsonaro para onde ele vai e onde vamos?....,1
"@user acho q no dia de distribuir a beleza do mundo., deus jogou tudo na @user … gata",0
eu quando sou a musica mais romântica do mundo link,0
tô ainda mais puta comigo mesma por estar dando importância,0
"a construção do bolsonaro em programas populares na última década foi algo absurdo, a mídia na construção do ""minto"". @user",0
"@user você* ?? vc fica puto, eu não",0
"@user eita amigo, não poupo nos elogios! valeu rei ???????",0
"tenho dito isso tem um tempo: o povo tá querendo idolatria, cegueira sobre os defeitos, inúmeras personas destoantes daquilo que sempre foi mas amor, não. (não confundam admirar o parceiro com idolatria). link",0
eu amo fazer mala tenho ódio quando é pra desfazer que fico com preguiça,0
"@user ninguém vai testar essa leva ai, tirando o nosso fifa de cada dia",0
@user oi vida me da um ??,0
criando dependência emocional,0
@user tuuuu diz,0
"@user tem duas tomadas no mesmo local, mas se tá usando um, o outro não fica ligado",0
@user @user @user @user @user indio é um termo racista aonde mano? kkkkkkkkkkkkk,1
@user só gente louca kkkkk,1
@user eu tenho lua em sagitário mas não entendo nadaaaa kkkk,0
"tinha mil e uma coisas para fazer mas aí os caras me lançam mais de 10 horas do pirula e sergio conversando com criacionistas, minha mente explodiu só de vê a capa link",0
@user picão tesão ??,0
"@user quem se importa com um burro ,imbecil desse?",0
quase trancando minha conta e deixando só meus dois queridos ( mario i hirozito).,0
sem condições kkk link,0
@user menina chata,0
@user vc dong 082144913112,0
@user me oferece o freela que eu vou no seu lugar hihi (boa sorte,0
@user @user @user @user @user poligamia já é motivo pra ódio kkkkk,0
@user @user @user eitar link,0
@user quem disse que não a conheço (?),0
"""cabe tudo, tudo cabe"" antonella 2023",0
@user pq c faltou????????,0
mudou a configuração do instagram e eu n sei mexer direito,0
"@user um extremista, com táticas de impor medo na população fake news vai acabar, queremos ver a capacidade destes individuos de viverem na realidade ""verdadeira"".",0
"@user ao invés do bebê introjetar esse ódio dentro de si, ele vai projetar esse ódio para esse objeto mal e se sentirá odiado por ele, acontece uma projeção ali",0
@user @user e tá dando certo ??,0
"@user nao mesmo kkk laxante estimula o intestino apenas, fazendo com q ele se contraia e a gente evacue. estimulantes de digestão sao fitoterápicos como o do video. ate pq nao tem nem logica uma noiva querer se cagar toda no meio do casamento",0
"@user em nome de deus, eu comia seu cu, seu arrombado burro de merda. a raiva da bichona aí é que não consegui um furo de notícias sobre bolsonaro. onde bolsonaro depois prova tudo documentalmente. chora mona ??????????????????????",1
com certeza eu moro nesse lugar que não tem nem mercado perto por opção link,0
"para metade do eleitorado, lula está sendo pior ou igual a bolsonaro | veja link",0
"@user sim, e quem perguntou ?",0
@user únanse al grupito de tay bb link,0
eu admiro muito o atleta gabriel neves,0
saudades de quando selfissa vencia todo dia 2,0
arrependimento bateu forte,0
"""chamamos de estados de direito os estados onde funcionam regularmente um sistema de garantias dos direitos do homem"" (norberto bobbio - a era dos direitos) pergunto: o brasil é um estado de direito?",0
passei a aula inteira arrumando meus destaques,0
"@user como pode né, sai daqui garota doida",1
minha blusinha chegouuuu ??????,0
"@user @user esse eu fiquei feliz por ter entrado no mendigo pass não dava nada pro jogo, mas depois fiquei puto porque ele entrou na mendigo plus.",1
"@user @user @user não se vê no novo testamento o apóstolo paulo chamando nero de genocida, nem o apóstolo pedro chamando nero de ladrão, apesar de nero crucificar e jogar os cristãos aos leões. satanás cegou os cristãos de hoje para ficarem brigando por causa de lula ou bolsonaro, em vez de… link",1
@user ódio kkkkk,0
@user bom dia!,0
eu só tava cansada,0
um método ótimo: não funciona link,0
"essa monilda aí fica bem excitada em contar os casos mais carniceiros do mundo, eu tenho um puta ódio dela. e detalhe que ela ainda vez uma piada antes de fazer a propaganda dela. galera hoje não vê mais o true crime como algo sério, mas só como entretenimento link",0
"@user @user @user @user tem uma galera que acha que ele tinha alguma possibilidade de tomar o controle do país. depois de 40 anos de esquerda, cobraram uma guinada à direita na velocidade da luz com a pm espancando comerciante a pedido de grande parte da população. merecem 20 anos de lula.",1
@user bloqueado,0
"falem delas mas falem baixo e com a voz bem aveludada chamando de senhoras, donas da tailândia, freen e becky #???????xkazzawards link",0
não aguento mais ter que ir pra escola mdss,0
@user @user a gente assim kkkkkkkkk,0
@user é por isso que o bolsonaro só usa dinheiro vivo.,0
"eu e dani falando que conhecia o namorado da jojo de algum lugar, é o pinta do facebook kkkkkkkkkk que ódio",0
becky ganhou também aaaaaaaaaaaaaaaaaaaaaaaaa link,0
e ele custa 50 reais pq choras victoria secrets,0
doméstica por 47 anos e sem salário: operação flagra trabalho escravo no rs link via @user @user,0
isso aqui ó link,0
becky: varrendo os prêmios charlotte: varrendo o chão link,0
@user eu to beeeem e vc??,0
"@user oportunidade boa para os bolsonaristas fazer o l. ou os postos perguntarem na hora de abastecer se o sujeito votou no bolsonaro. se a resposta for sim, que pague o preço antigo. não irão se importar.",0
"como a vida é engraçada, é eu ficar com ele que a bonita já se atira. "" mais amiga não ficaria com ele, ele é feio """,1
quem cobrar muito já sabe né.,0
"@user cuida da sua pele, tu faz oque além de passar água?",0
cheia de coisa pra resolver e resolve descer pra mim,0
"hoje é dia do gari, parabéns e obrigada! meu pai médico sanitarista me ensinou respeitar muito os garis pois dizia que o trabalho deles evita várias doenças, epidemias e com isso todos os profissionais da saúde da linha de frente seriam os primeiros a morrer. link",0
"eu tô tão cansada dessa agonia, dessa ansiedade horrível que me faz chorar dia sim outro também pensando no que vai acontecer desde janeiro pensando nisso e agora parece tão perto de ter uma resposta e a b** fica segurando que ódio",0
"cedo ou tarde eu sabia que eu iria em um show do nx zero (detalhe é que eu nunca consegui ir antes, por diversas razões e emoções, mas daqui pra frente isso vai mudar...)",0
caralhooooo eu to muito feliiiiiizz,0
ver isso só me motiva a continuar votando muito nessas votações que estão acontecendo agora. vamos dar esses presentes pra elas ??? votem !!!! ?? link,0
@user vem aí algo muito forte...,0
@user chupa seus idiota é vcs fazendo conta com dinheiro de sorvete q o bolsonaro gastou com crianças carentes .,1
como me convencer a qualquer coisa? seja o namjoon do bts link,0
o cara previu o soty link link,0
"""crlho vc dorme mto"" ss tô tentando fugir da realidade!",0
"linda meu amor te amo, orgulho de você becky",0
@user @user @user investimento da época do bolsonaro ?????????? não foi pra isso que fizeram o l,0
@user nerdola fã de música gay meio bicha queride natureza bichinhos coisas fofas,1
@user @user umo buga fei di tal,0
minha parte eu fiz (parei de seguir todo mundo,0
que diabo de sono eh esse,0
"@user @user @user @user @user a gente tá fugindo da realidade de todo jeito, eu chuto que a gente nunca provavelmente vá passar por isso, mas eu entendi o que você quer dizer. tem várias áreas pra imobilizar, e o tempo que tu atire, mira e tenha um raciocínio pra dar um tiro fatal é o mesmo",0
volante vidaletti é a novidade no treino do são luiz link,0
você tá louco seungmin você tá insano totalmente fora da casinha link,0
@user vc assim naquele dia link,0
"eu sou a pessoa do ""desculpa, eu dormi""",0
"@user a vdd é q muitas subcelebrites queriam ficar próximo dele na farofa da gkay pra sair em página de fofoca e pq ele estava no auge, como ele n deu ousadia começaram os ataques massivos de várias páginas de fofoca e vários influencers q queriam @ sim. lamentável !!",0
"@user burrice. eles achavam q a torcida ia voltar 100% ja agr e n alugaram o pv antes, sao burros dmss",0
a maior que temos link,0
igualzinho como pode ele é o próprio emoji juro link,0
"eu odeio todas as operadoras! todas eu tive problema, que ódio",0
@user sinto odio da catequista q n me deixa nem falar com a moça la,1
sério isso????? link,0
@user akemi compra um pra mim ??,0
"@user o j n mostrou todo o esquema de corrupção de michelle bolsonaro com dinheiro público, com direito a depósitos em espécie direto na conta dela, da tia dela, e pagamento de despesas do irmão dela! bolsonaros estão desesperados, mas eu só aviso: tic-tac já virou toc-toc!!",0
@user infelizmente o peso que se carrega por ser um artista fodah ¯\_(?)_/¯,0
"@user @user parabéns, raquel. primoroso texto. no meu entender, na verdade, lula pratica estelionato eleitoral. simples assim.",1
@user só estavam fazendo um carinho no sujeito,0
@user é verdade deputada joice punição para esse sujeito bolsonaro larápio e quadrilha que rouba desde que era deputado justiça urgente,1
você é bem vindo ou apenas conveniente a aquela situação?,0
ontem teve quadrinho de duna por 6 reais e livro de capa dura por 7 reais. a oferta relâmpago acabou em minutos e quem pegou foi feliz. garanta seu 1 mês de prime grátis e não perca as próximas ofertas: link link,0
"@user sabe bolar até em forma de beija flor, slc manja d+",0
@user estávamos lindos...kkk,0
@user natural sempre ????,0
@user absolutamente nada.,0
@user o mru tofu comeu 3 fones ??,0
"@user meu questionamento nem é sobre a merdosidade da coisa é sobre inserirem na cultura pop a idéia de literalmente m4tar quem discorda deles e não terem conseqüência nenhuma. ou sejam, pregam o verdadeiro ódio e tá susse",0
vagabunda,1
@user se fosse você eu botava o perfil po kkkkkkkkk é mais fake alegre,0
"e eu achando que o cirilo era besta, mas ultimamente tô sendo mais que ele",0
@user os fãs não aceitando os fatos,0
hj tem iscola,0
@user eu passando vergonha no carvalho ??,0
será que pode fazer prova com tampão de ouvido?,0
@user @user ?&amp;?&amp;?&amp;?&amp;??@user mais q tudinho nesse universo,0
vida lembra de mim… a gbete brincava na escola na 4 série ( a gente nem tem a msm idade) link,0
@user non tô sem 1 puto,0
"@user plano simples, os pobres já estão na merda, então a classe média precisa ficar mais pobre e o ,ahhhh esse continua de boa!!!!",1
"aspone de jajá, ex-periquito, vai caguetar o bozoquina.... link",1
"ia tirar o uma soneca no almoço, mas a tais veio comer ao mesmo tempo q eu. poxa",0
@user nossa muito bom marcelo clement muito pica lmaooooo,0
pf diz que mensagens em celulares de aliados de bolsonaro evidenciam plano de golpe e prisão do ministro alexandre de moraes. investigação apura indícios de uma articulação para manter no poder ex-presidente e atacar o stf. link,0
"mds a escola vem avisar hooojeee que a gente vai tirar a foto amanhaaaaaã, eu to toda estrupiada, cheia de espinha, sobrancelha cheiona pqp",0
essa porra não tava mentindo link,0
@user q dor no cérebro,0
@user nossa senhora em questão de minutos aconteceu tudo isso ??????,0
@user roubado demais,0
@user entre os 3 eu prefiro o bajcetic,0
"@user o 1 traje era lindo ,e esse tá mais ou menos",0
e novamente a putaria de começar a vender antes do tempo,0
"se a matéria da folha fala a verdade, a espionagem divulgada hoje foi só a cereja do bolo… leiam a matéria completa com o histórico aqui: link link",0
@user tá cada vez mais difícil,0
12h e 20°c ?????? desgraça,0
"os advogados do ex-presidente jair bolsonaro (pl) explicaram, em entrevista nesta segunda-feira (15/5), gastos revelados pela imprensa no último fim de semana. os valores, de acordo com a defesa, são “pífios” e dizem respeito ao dia a dia da família do ex-presidente.",0
"@user mds, racismo com caricatura de gato, eu não aguento hahaha",0
@user ohhh mentira,0
@user @user trabalharia no universo lego de star wars (o primeiro feito),0
"@user ganda abuso, nada cavalheiro este miguel ??",0
@user então a dimensão do ódio dessa pessoa sobre mim é tão grande que eu acabo amando o jeito dela me odiar e fico muito feliz em ver ela me odiando e é recíproco.,0
4 minutos mds vou infartar gn5,0
"?? dólar subiu ?? - r$4,9 às 11:54 ?? ?? variação: +0,41% (r$0,02) link",0
8 pica em uma semana,0
"@user @user @user quanto textão elisângela! quem levou criança para a tentativa de golpe está duplamente errado e não inocente! defendo o direito da ampla defesa para todos os criminosos. quanto aos excessos da aplicação da lei, se ocorreram, eu discordo tb!",0
isso é inacreditável kkkkk e tem gente que ainda dá dinheiro kkkkkkk,0
não tem se quer um dia que não reviro os olhos,0
"@user @user @user @user @user e provavelmente nas próximas eleições bolsonaro não será meu candidato, no caso da esquerda é diferente, lula fez horrores e a esquerda colocou ele de novo no local do crime, e ainda trouxeram todos os acusados de corrupção juntos, inclusive o xuxu acusado de desvio de merenda.",0
brigitte no shape vizinha fuxiqueira link,0
explicações' da defesa de bolsonaro sobre michelle deixam mauro cid com... link via @user,0
@user o próximo prefeito de são paulo deveria ser eduardo bolsonaro.,0
@user @user ele continua no flamengo,0
em 3 meses eu tô sofrendo o equivalente a 5 anos,0
quanto mais eu treino mas distorção de imagem me aparece,0
ohh ódio que eu tenho de babão de politico que pensa que é dono de tudo,1
"@user essa torcida é a mais chata do mundo, sempre foi. só sabe reclamar. lembram do danilo barcelos? teve jogo que com 3 minutos já estavam atacando o sujeito. agora abraçaram o thiago santos, mas perturbam pirani.",0
"e eu me tornei o que mais temia, assistindo dorama",0
"@user @user dinheiro do pão, literalmente.",0
tmnc chega de aturar surtado já basta oq o flamengo faz cmg,0
já quero esse final de semana kkkkkkkkkkkkkk??,0
tem “patriota” aqui torcendo pro brasil ir pro fundo do poço!! já passamos 4 anos de atraso! agora é deixar @user trabalhar!!!’ #choranao #fizolpratirarogenocidamesmo,1
"@user no início achei cringe, no fim achei que ela estava falando árabe pq entendi nada",0
@user tu acha? e nenhum deles é o do seu amigo pelo visto,0
"eu tô exausto, saturado, de saco cheio, cansado, esgotado, abarrotado, afadigado, desgastado… ????",0
@user eu nem vejo qm vê meu stories kkkk de vez em quando do uma olhada nas curtidas kkk,0
vc me conhece mas n entra na minha mente,0
@user ainda não vi esse ??,0
me chinga é fácil assumi q eu sou ??n neh,0
que fofooooooos?? ( se fosse meu namorado eu me matava (coitada da namorada dele link,0
